scene_key,target_class,viewpoint_1,viewpoint_2,ordered_label,best_constituent_single,best_box_score,mean_quality_score,unanimous_best_box_score,noisy_or_best_iou_score,noisy_or_mean_iou_score,support_weighted_or_score
S0-SM_rock10,rock,elhigh-radnear-az270,ellow-radfar-az090,elhigh-radnear-az270 + ellow-radfar-az090,0.9564153575801662,0.9564153575801662,0.9345085564273443,0.9564153575801662,0.9814033407222312,0.9664801278577133,0.9664801278577133
S0-SM_rock10,rock,elhigh-radnear-az270,ellow-radfar-az135,elhigh-radnear-az270 + ellow-radfar-az135,0.9564153575801662,0.9564153575801662,0.9407542637239796,0.9564153575801662,0.9816507479428729,0.9685081649556324,0.9685081649556324
S0-SM_rock10,rock,elhigh-radnear-az270,ellow-radfar-az180,elhigh-radnear-az270 + ellow-radfar-az180,0.9743174179753744,0.9743174179753744,0.9653663877777703,0.9743174179753744,0.9906876521671609,0.9863720749398632,0.9863720749398632
S0-SM_rock10,rock,elhigh-radnear-az270,ellow-radmid-az045,elhigh-radnear-az270 + ellow-radmid-az045,0.9676082625555864,0.9676082625555864,0.9620118100678763,0.9676082625555864,0.9821457194098658,0.981344474210819,0.981344474210819
S0-SM_rock10,rock,elhigh-radnear-az270,ellow-radmid-az225,elhigh-radnear-az270 + ellow-radmid-az225,0.9564153575801662,0.9564153575801662,0.9542831272421637,0.9564153575801662,0.9818007074956208,0.9797250216666029,0.9797250216666029
S0-SM_rock10,rock,elhigh-radnear-az270,ellow-radnear-az225,elhigh-radnear-az270 + ellow-radnear-az225,0.963138257619164,0.963138257619164,0.9597768075996651,0.963138257619164,0.9855728713281093,0.9837311880426006,0.9837311880426006
S0-SM_rock10,rock,elhigh-radnear-az270,ellow-radnear-az315,elhigh-radnear-az270 + ellow-radnear-az315,0.9564153575801662,0.9564153575801662,0.9190701737897751,0.9564153575801662,0.9802691611229959,0.9711156662372328,0.9711156662372328
S0-SM_rock10,rock,ellow-radfar-az090,ellow-radfar-az135,ellow-radfar-az090 + ellow-radfar-az135,0.9250931698677932,0.9250931698677932,0.9188474625711578,0.9250931698677932,0.954884819227772,0.9531013252264706,0.9531013252264706
S0-SM_rock10,rock,ellow-radfar-az090,ellow-radfar-az180,ellow-radfar-az090 + ellow-radfar-az180,0.9743174179753744,0.9743174179753744,0.9434595866249484,0.9743174179753744,0.9904276729283583,0.9711840022431887,0.9711840022431887
S0-SM_rock10,rock,ellow-radfar-az090,ellow-radmid-az045,ellow-radfar-az090 + ellow-radmid-az045,0.9676082625555864,0.9676082625555864,0.9401050089150544,0.9676082625555864,0.9803378060047572,0.966207510639419,0.966207510639419
S0-SM_rock10,rock,ellow-radfar-az090,ellow-radmid-az225,ellow-radfar-az090 + ellow-radmid-az225,0.9521508969041612,0.9521508969041612,0.9323763260893418,0.9521508969041612,0.9772443895999867,0.9643961442073848,0.9643961442073848
S0-SM_rock10,rock,ellow-radfar-az090,ellow-radnear-az225,ellow-radfar-az090 + ellow-radnear-az225,0.963138257619164,0.963138257619164,0.9378700064468433,0.963138257619164,0.9852165823632387,0.9684503568628214,0.9684503568628214
S0-SM_rock10,rock,ellow-radfar-az090,ellow-radnear-az315,ellow-radfar-az090 + ellow-radnear-az315,0.9126017552745224,0.9126017552745224,0.8971633726369532,0.9126017552745224,0.9606879072763689,0.954943055642143,0.954943055642143
S0-SM_rock10,rock,ellow-radfar-az135,ellow-radfar-az180,ellow-radfar-az135 + ellow-radfar-az180,0.9743174179753744,0.9743174179753744,0.9497052939215838,0.9743174179753744,0.9905871813360232,0.973125359917736,0.973125359917736
S0-SM_rock10,rock,ellow-radfar-az135,ellow-radmid-az045,ellow-radfar-az135 + ellow-radmid-az045,0.9676082625555864,0.9676082625555864,0.9463507162116898,0.9676082625555864,0.980463841825531,0.9681168769584422,0.9681168769584422
S0-SM_rock10,rock,ellow-radfar-az135,ellow-radmid-az225,ellow-radfar-az135 + ellow-radmid-az225,0.9521508969041612,0.9521508969041612,0.9386220333859772,0.9521508969041612,0.9774928414757851,0.9664257084445967,0.9664257084445967
S0-SM_rock10,rock,ellow-radfar-az135,ellow-radnear-az225,ellow-radfar-az135 + ellow-radnear-az225,0.963138257619164,0.963138257619164,0.9441157137434786,0.963138257619164,0.9854351809164031,0.9704498119463725,0.9704498119463725
S0-SM_rock10,rock,ellow-radfar-az135,ellow-radnear-az315,ellow-radfar-az135 + ellow-radnear-az315,0.9250931698677932,0.9250931698677932,0.9034090799335885,0.9250931698677932,0.9614697229109554,0.9575011644636493,0.9575011644636493
S0-SM_rock10,rock,ellow-radfar-az180,ellow-radmid-az045,ellow-radfar-az180 + ellow-radmid-az045,0.9743174179753744,0.9743174179753744,0.9709628402654804,0.9743174179753744,0.9909062993889838,0.9857884204713387,0.9857884204713387
S0-SM_rock10,rock,ellow-radfar-az180,ellow-radmid-az225,ellow-radfar-az180 + ellow-radmid-az225,0.9743174179753744,0.9743174179753744,0.9632341574397678,0.9743174179753744,0.9906838632736437,0.9842920838808594,0.9842920838808594
S0-SM_rock10,rock,ellow-radfar-az180,ellow-radnear-az225,ellow-radfar-az180 + ellow-radnear-az225,0.9743174179753744,0.9743174179753744,0.9687278377972692,0.9743174179753744,0.9907411126528071,0.9882673984498792,0.9882673984498792
S0-SM_rock10,rock,ellow-radfar-az180,ellow-radnear-az315,ellow-radfar-az180 + ellow-radnear-az315,0.9743174179753744,0.9743174179753744,0.9280212039873792,0.9743174179753744,0.9896964445454083,0.9762241755945651,0.9762241755945651
S0-SM_rock10,rock,ellow-radmid-az045,ellow-radmid-az225,ellow-radmid-az045 + ellow-radmid-az225,0.9676082625555864,0.9676082625555864,0.9598795797298738,0.9676082625555864,0.9805402352115626,0.9792650690638407,0.9792650690638407
S0-SM_rock10,rock,ellow-radmid-az045,ellow-radnear-az225,ellow-radmid-az045 + ellow-radnear-az225,0.9676082625555864,0.9676082625555864,0.9653732600873752,0.9676082625555864,0.9858725167640061,0.9832289938315623,0.9832289938315623
S0-SM_rock10,rock,ellow-radmid-az045,ellow-radnear-az315,ellow-radmid-az045 + ellow-radnear-az315,0.9676082625555864,0.9676082625555864,0.9246666262774852,0.9676082625555864,0.9797600247406372,0.9713969375638024,0.9713969375638024
S0-SM_rock10,rock,ellow-radmid-az225,ellow-radnear-az225,ellow-radmid-az225 + ellow-radnear-az225,0.963138257619164,0.963138257619164,0.9576445772616626,0.963138257619164,0.9855676788329105,0.9816501426262468,0.9816501426262468
S0-SM_rock10,rock,ellow-radmid-az225,ellow-radnear-az315,ellow-radmid-az225 + ellow-radnear-az315,0.9521508969041612,0.9521508969041612,0.9169379434517726,0.9521508969041612,0.9761054210274789,0.9690245107347671,0.9690245107347671
S0-SM_rock10,rock,ellow-radnear-az225,ellow-radnear-az315,ellow-radnear-az225 + ellow-radnear-az315,0.963138257619164,0.963138257619164,0.922431623809274,0.963138257619164,0.9842144692528024,0.9732193361028785,0.9732193361028785
S0-SM_rock11,rock,elhigh-radmid-az000,ellow-radfar-az000,elhigh-radmid-az000 + ellow-radfar-az000,0.96016097167103,0.96016097167103,0.9457834736831998,0.96016097167103,0.9826351910131812,0.9815777404987842,0.9815777404987842
S0-SM_rock11,rock,elhigh-radmid-az000,ellow-radfar-az090,elhigh-radmid-az000 + ellow-radfar-az090,0.9623612918018196,0.9623612918018196,0.9612611317364248,0.9623612918018196,0.9883823056211904,0.9857966070637857,0.9857966070637857
S0-SM_rock11,rock,elhigh-radmid-az000,ellow-radfar-az180,elhigh-radmid-az000 + ellow-radfar-az180,0.96016097167103,0.96016097167103,0.9517527770488492,0.96016097167103,0.9833070452104572,0.9741143451779627,0.9741143451779627
S0-SM_rock11,rock,elhigh-radmid-az000,ellow-radmid-az000,elhigh-radmid-az000 + ellow-radmid-az000,0.96016097167103,0.96016097167103,0.9318533672922662,0.96016097167103,0.9826559184073745,0.9664952416955372,0.9664952416955372
S0-SM_rock11,rock,elhigh-radmid-az000,ellow-radnear-az045,elhigh-radmid-az000 + ellow-radnear-az045,0.96016097167103,0.96016097167103,0.9531631195342811,0.96016097167103,0.9832375208991436,0.9769457561338661,0.9769457561338661
S0-SM_rock11,rock,elhigh-radmid-az000,ellow-radnear-az315,elhigh-radmid-az000 + ellow-radnear-az315,0.96016097167103,0.96016097167103,0.9585827563504061,0.96016097167103,0.9860482387818309,0.9845916656686765,0.9845916656686765
S0-SM_rock11,rock,elhigh-radmid-az000,elmid-radfar-az090,elhigh-radmid-az000 + elmid-radfar-az090,0.9647252617670006,0.9647252617670006,0.9624431167190153,0.9647252617670006,0.9834029771820976,0.9831086043024903,0.9831086043024903
S0-SM_rock11,rock,elhigh-radmid-az000,elmid-radmid-az225,elhigh-radmid-az000 + elmid-radmid-az225,0.9602036504640878,0.9602036504640878,0.9601823110675589,0.9602036504640878,0.9872269957582731,0.9852062728407837,0.9852062728407837
S0-SM_rock11,rock,elhigh-radmid-az000,elmid-radnear-az045,elhigh-radmid-az000 + elmid-radnear-az045,0.9712038489549996,0.9712038489549996,0.9656824103130148,0.9712038489549996,0.9894735712801412,0.9864375611974636,0.9864375611974636
S0-SM_rock11,rock,ellow-radfar-az000,ellow-radfar-az090,ellow-radfar-az000 + ellow-radfar-az090,0.9623612918018196,0.9623612918018196,0.9468836337485946,0.9623612918018196,0.9876574700482175,0.9840163736029301,0.9840163736029301
S0-SM_rock11,rock,ellow-radfar-az000,ellow-radfar-az180,ellow-radfar-az000 + ellow-radfar-az180,0.9433445824266684,0.9433445824266684,0.937375279061019,0.9433445824266684,0.9805795183786548,0.9724500588322591,0.9724500588322591
S0-SM_rock11,rock,ellow-radfar-az000,ellow-radmid-az000,ellow-radfar-az000 + ellow-radmid-az000,0.9314059756953696,0.9314059756953696,0.917475869304436,0.9314059756953696,0.9791962076590602,0.9641137170898757,0.9641137170898757
S0-SM_rock11,rock,ellow-radfar-az000,ellow-radnear-az045,ellow-radfar-az000 + ellow-radnear-az045,0.9461652673975324,0.9461652673975324,0.938785621546451,0.9461652673975324,0.9804318148520036,0.9752018268863996,0.9752018268863996
S0-SM_rock11,rock,ellow-radfar-az000,ellow-radnear-az315,ellow-radfar-az000 + ellow-radnear-az315,0.9570045410297824,0.9570045410297824,0.944205258362576,0.9570045410297824,0.9852392039975795,0.9827267055596679,0.9827267055596679
S0-SM_rock11,rock,ellow-radfar-az000,elmid-radfar-az090,ellow-radfar-az000 + elmid-radfar-az090,0.9647252617670006,0.9647252617670006,0.9480656187311851,0.9647252617670006,0.9823103491077652,0.981546836877971,0.981546836877971
S0-SM_rock11,rock,ellow-radfar-az000,elmid-radmid-az225,ellow-radfar-az000 + elmid-radmid-az225,0.9602036504640878,0.9602036504640878,0.9458048130797287,0.9602036504640878,0.9864742394626912,0.9833978213144454,0.9833978213144454
S0-SM_rock11,rock,ellow-radfar-az000,elmid-radnear-az045,ellow-radfar-az000 + elmid-radnear-az045,0.9712038489549996,0.9712038489549996,0.9513049123251847,0.9712038489549996,0.9889646539588745,0.9848724744724744,0.9848724744724744
S0-SM_rock11,rock,ellow-radfar-az090,ellow-radfar-az180,ellow-radfar-az090 + ellow-radfar-az180,0.9623612918018196,0.9623612918018196,0.952852937114244,0.9623612918018196,0.9884136851260872,0.9766358113788538,0.9766358113788538
S0-SM_rock11,rock,ellow-radfar-az090,ellow-radmid-az000,ellow-radfar-az090 + ellow-radmid-az000,0.9623612918018196,0.9623612918018196,0.932953527357661,0.9623612918018196,0.9876808000624937,0.968938609213753,0.968938609213753
S0-SM_rock11,rock,ellow-radfar-az090,ellow-radnear-az045,ellow-radfar-az090 + ellow-radnear-az045,0.9623612918018196,0.9623612918018196,0.9542632795996759,0.9623612918018196,0.9883354310455039,0.9794585590267927,0.9794585590267927
S0-SM_rock11,rock,ellow-radfar-az090,ellow-radnear-az315,ellow-radfar-az090 + ellow-radnear-az315,0.9623612918018196,0.9623612918018196,0.959682916415801,0.9623612918018196,0.9882201413618763,0.9870913134810766,0.9870913134810766
S0-SM_rock11,rock,ellow-radfar-az090,elmid-radfar-az090,ellow-radfar-az090 + elmid-radfar-az090,0.9647252617670006,0.9647252617670006,0.9635432767844101,0.9647252617670006,0.9885216627255401,0.9856412427145897,0.9856412427145897
S0-SM_rock11,rock,ellow-radfar-az090,elmid-radmid-az225,ellow-radfar-az090 + elmid-radmid-az225,0.9623612918018196,0.9623612918018196,0.9612824711329537,0.9623612918018196,0.9882769343721062,0.9877120710776024,0.9877120710776024
S0-SM_rock11,rock,ellow-radfar-az090,elmid-radnear-az045,ellow-radfar-az090 + elmid-radnear-az045,0.9712038489549996,0.9712038489549996,0.9667825703784096,0.9712038489549996,0.9894196288782863,0.9889698432367082,0.9889698432367082
S0-SM_rock11,rock,ellow-radfar-az180,ellow-radmid-az000,ellow-radfar-az180 + ellow-radmid-az000,0.9433445824266684,0.9433445824266684,0.9234451726700854,0.9433445824266684,0.9643399449264585,0.9573654669504662,0.9573654669504662
S0-SM_rock11,rock,ellow-radfar-az180,ellow-radnear-az045,ellow-radfar-az180 + ellow-radnear-az045,0.9461652673975324,0.9461652673975324,0.9447549249121003,0.9461652673975324,0.9706835230401483,0.9677831494991656,0.9677831494991656
S0-SM_rock11,rock,ellow-radfar-az180,ellow-radnear-az315,ellow-radfar-az180 + ellow-radnear-az315,0.9570045410297824,0.9570045410297824,0.9501745617282253,0.9570045410297824,0.9860832634300694,0.975435219620852,0.975435219620852
S0-SM_rock11,rock,ellow-radfar-az180,elmid-radfar-az090,ellow-radfar-az180 + elmid-radfar-az090,0.9647252617670006,0.9647252617670006,0.9540349220968345,0.9647252617670006,0.9828360454427296,0.9739366239225902,0.9739366239225902
S0-SM_rock11,rock,ellow-radfar-az180,elmid-radmid-az225,ellow-radfar-az180 + elmid-radmid-az225,0.9602036504640878,0.9602036504640878,0.9517741164453781,0.9602036504640878,0.9872595840041374,0.9760469267679781,0.9760469267679781
S0-SM_rock11,rock,ellow-radfar-az180,elmid-radnear-az045,ellow-radfar-az180 + elmid-radnear-az045,0.9712038489549996,0.9712038489549996,0.957274215690834,0.9712038489549996,0.9894956032749413,0.977265737338117,0.977265737338117
S0-SM_rock11,rock,ellow-radmid-az000,ellow-radnear-az045,ellow-radmid-az000 + ellow-radnear-az045,0.9461652673975324,0.9461652673975324,0.9248555151555173,0.9461652673975324,0.9699937951091216,0.9601220370834359,0.9601220370834359
S0-SM_rock11,rock,ellow-radmid-az000,ellow-radnear-az315,ellow-radmid-az000 + ellow-radnear-az315,0.9570045410297824,0.9570045410297824,0.9302751519716423,0.9570045410297824,0.9852652441007013,0.967654109465103,0.967654109465103
S0-SM_rock11,rock,ellow-radmid-az000,elmid-radfar-az090,ellow-radmid-az000 + elmid-radfar-az090,0.9647252617670006,0.9647252617670006,0.9341355123402515,0.9647252617670006,0.9823265673813206,0.9664558563041358,0.9664558563041358
S0-SM_rock11,rock,ellow-radmid-az000,elmid-radmid-az225,ellow-radmid-az000 + elmid-radmid-az225,0.9602036504640878,0.9602036504640878,0.9318747066887951,0.9602036504640878,0.9864984681509307,0.9683217817012659,0.9683217817012659
S0-SM_rock11,rock,ellow-radmid-az000,elmid-radnear-az045,ellow-radmid-az000 + elmid-radnear-az045,0.9712038489549996,0.9712038489549996,0.937374805934251,0.9712038489549996,0.9889810342923091,0.9697816466542696,0.9697816466542696
S0-SM_rock11,rock,ellow-radnear-az045,ellow-radnear-az315,ellow-radnear-az045 + ellow-radnear-az315,0.9570045410297824,0.9570045410297824,0.9515849042136574,0.9570045410297824,0.9859959191059742,0.9782486477611031,0.9782486477611031
S0-SM_rock11,rock,ellow-radnear-az045,elmid-radfar-az090,ellow-radnear-az045 + elmid-radfar-az090,0.9647252617670006,0.9647252617670006,0.9554452645822664,0.9647252617670006,0.9827816457295231,0.9767833939660153,0.9767833939660153
S0-SM_rock11,rock,ellow-radnear-az045,elmid-radmid-az225,ellow-radnear-az045 + elmid-radmid-az225,0.9602036504640878,0.9602036504640878,0.95318445893081,0.9602036504640878,0.9871783155702878,0.9788665703238463,0.9788665703238463
S0-SM_rock11,rock,ellow-radnear-az045,elmid-radnear-az045,ellow-radnear-az045 + elmid-radnear-az045,0.9712038489549996,0.9712038489549996,0.958684558176266,0.9712038489549996,0.9894406599766906,0.9801121457847554,0.9801121457847554
S0-SM_rock11,rock,ellow-radnear-az315,elmid-radfar-az090,ellow-radnear-az315 + elmid-radfar-az090,0.9647252617670006,0.9647252617670006,0.9608649013983914,0.9647252617670006,0.9862037840517589,0.9844526420555998,0.9844526420555998
S0-SM_rock11,rock,ellow-radnear-az315,elmid-radmid-az225,ellow-radnear-az315 + elmid-radmid-az225,0.9602036504640878,0.9602036504640878,0.9586040957469351,0.9602036504640878,0.9870585849190859,0.9864946060957827,0.9864946060957827
S0-SM_rock11,rock,ellow-radnear-az315,elmid-radnear-az045,ellow-radnear-az315 + elmid-radnear-az045,0.9712038489549996,0.9712038489549996,0.964104194992391,0.9712038489549996,0.9893597134570258,0.9877808529606542,0.9877808529606542
S0-SM_rock11,rock,elmid-radfar-az090,elmid-radmid-az225,elmid-radfar-az090 + elmid-radmid-az225,0.9647252617670006,0.9647252617670006,0.9624644561155442,0.9647252617670006,0.9873717209091138,0.9850563508188748,0.9850563508188748
S0-SM_rock11,rock,elmid-radfar-az090,elmid-radnear-az045,elmid-radfar-az090 + elmid-radnear-az045,0.9712038489549996,0.9712038489549996,0.9679645553610001,0.9712038489549996,0.9895714158767499,0.9862407040147769,0.9862407040147769
S0-SM_rock11,rock,elmid-radmid-az225,elmid-radnear-az045,elmid-radmid-az225 + elmid-radnear-az045,0.9712038489549996,0.9712038489549996,0.9657037497095438,0.9712038489549996,0.989399588633839,0.9883848212913974,0.9883848212913974
S0-SM_rock12,rock,elhigh-radfar-az045,elhigh-radmid-az045,elhigh-radfar-az045 + elhigh-radmid-az045,0.9672387203601184,0.9672387203601184,0.9639449914607123,0.9672387203601184,0.9896766669904583,0.987723535348258,0.987723535348258
S0-SM_rock12,rock,elhigh-radfar-az045,elhigh-radnear-az180,elhigh-radfar-az045 + elhigh-radnear-az180,0.9672387203601184,0.9672387203601184,0.9619251475013648,0.9672387203601184,0.9896403909195151,0.9864095144654126,0.9864095144654126
S0-SM_rock12,rock,elhigh-radfar-az045,elhigh-radnear-az315,elhigh-radfar-az045 + elhigh-radnear-az315,0.9672387203601184,0.9672387203601184,0.9651285610761864,0.9672387203601184,0.989754267049852,0.9873125419206695,0.9873125419206695
S0-SM_rock12,rock,elhigh-radfar-az045,ellow-radfar-az180,elhigh-radfar-az045 + ellow-radfar-az180,0.9672387203601184,0.9672387203601184,0.9492225329368029,0.9672387203601184,0.9891728200077603,0.983090371477551,0.983090371477551
S0-SM_rock12,rock,elhigh-radfar-az045,ellow-radmid-az000,elhigh-radfar-az045 + ellow-radmid-az000,0.9672387203601184,0.9672387203601184,0.964980464262185,0.9672387203601184,0.989695228661009,0.9883963431655566,0.9883963431655566
S0-SM_rock12,rock,elhigh-radfar-az045,ellow-radmid-az315,elhigh-radfar-az045 + ellow-radmid-az315,0.9672387203601184,0.9672387203601184,0.96062325459914,0.9672387203601184,0.9894973972584864,0.9880781372784424,0.9880781372784424
S0-SM_rock12,rock,elhigh-radfar-az045,ellow-radnear-az000,elhigh-radfar-az045 + ellow-radnear-az000,0.9672387203601184,0.9672387203601184,0.9637581296786042,0.9672387203601184,0.9896547025071809,0.9879926296098872,0.9879926296098872
S0-SM_rock12,rock,elhigh-radfar-az045,ellow-radnear-az090,elhigh-radfar-az045 + ellow-radnear-az090,0.9672387203601184,0.9672387203601184,0.9627681301773876,0.9672387203601184,0.9897285729300269,0.9854328042750975,0.9854328042750975
S0-SM_rock12,rock,elhigh-radfar-az045,elmid-radfar-az000,elhigh-radfar-az045 + elmid-radfar-az000,0.9672387203601184,0.9672387203601184,0.9588645417132415,0.9672387203601184,0.9895932719876803,0.9842465868645984,0.9842465868645984
S0-SM_rock12,rock,elhigh-radfar-az045,elmid-radmid-az225,elhigh-radfar-az045 + elmid-radmid-az225,0.9672387203601184,0.9672387203601184,0.961889128892695,0.9672387203601184,0.9895162610350904,0.9889873488013335,0.9889873488013335
S0-SM_rock12,rock,elhigh-radfar-az045,elmid-radmid-az270,elhigh-radfar-az045 + elmid-radmid-az270,0.9672387203601184,0.9672387203601184,0.9579891300835381,0.9672387203601184,0.989615464423707,0.9828825267967708,0.9828825267967708
S0-SM_rock12,rock,elhigh-radfar-az045,elmid-radmid-az315,elhigh-radfar-az045 + elmid-radmid-az315,0.9672387203601184,0.9672387203601184,0.9617301848028728,0.9672387203601184,0.9895797953112887,0.9874814623950295,0.9874814623950295
S0-SM_rock12,rock,elhigh-radmid-az045,elhigh-radnear-az180,elhigh-radmid-az045 + elhigh-radnear-az180,0.9606512625613064,0.9606512625613064,0.9586314186019589,0.9606512625613064,0.9856576941302246,0.9843799769943863,0.9843799769943863
S0-SM_rock12,rock,elhigh-radmid-az045,elhigh-radnear-az315,elhigh-radmid-az045 + elhigh-radnear-az315,0.9630184017922544,0.9630184017922544,0.9618348321767805,0.9630184017922544,0.9857848112420068,0.9852964020562328,0.9852964020562328
S0-SM_rock12,rock,elhigh-radmid-az045,ellow-radfar-az180,elhigh-radmid-az045 + ellow-radfar-az180,0.9606512625613064,0.9606512625613064,0.945928804037397,0.9606512625613064,0.9851357562695008,0.981006001697971,0.981006001697971
S0-SM_rock12,rock,elhigh-radmid-az045,ellow-radmid-az000,elhigh-radmid-az045 + ellow-radmid-az000,0.9627222081642516,0.9627222081642516,0.9616867353627789,0.9627222081642516,0.9870273808044554,0.9863731444755636,0.9863731444755636
S0-SM_rock12,rock,elhigh-radmid-az045,ellow-radmid-az315,elhigh-radmid-az045 + ellow-radmid-az315,0.9606512625613064,0.9606512625613064,0.9573295256997341,0.9606512625613064,0.9865650080668745,0.9860315409524754,0.9860315409524754
S0-SM_rock12,rock,elhigh-radmid-az045,ellow-radnear-az000,elhigh-radmid-az045 + ellow-radnear-az000,0.9606512625613064,0.9606512625613064,0.9604644007791983,0.9606512625613064,0.9862556563993986,0.9859646631007336,0.9859646631007336
S0-SM_rock12,rock,elhigh-radmid-az045,ellow-radnear-az090,elhigh-radmid-az045 + ellow-radnear-az090,0.9606512625613064,0.9606512625613064,0.9594744012779817,0.9606512625613064,0.9857561295306395,0.9834137517265122,0.9834137517265122
S0-SM_rock12,rock,elhigh-radmid-az045,elmid-radfar-az000,elhigh-radmid-az045 + elmid-radfar-az000,0.9606512625613064,0.9606512625613064,0.9555708128138356,0.9606512625613064,0.9856050964303612,0.9822116615260115,0.9822116615260115
S0-SM_rock12,rock,elhigh-radmid-az045,elmid-radmid-az225,elhigh-radmid-az045 + elmid-radmid-az225,0.9606512625613064,0.9606512625613064,0.958595399993289,0.9606512625613064,0.9883666723209659,0.9869429016634839,0.9869429016634839
S0-SM_rock12,rock,elhigh-radmid-az045,elmid-radmid-az270,elhigh-radmid-az045 + elmid-radmid-az270,0.9606512625613064,0.9606512625613064,0.9546954011841322,0.9606512625613064,0.9856298692985888,0.9808503283996445,0.9808503283996445
S0-SM_rock12,rock,elhigh-radmid-az045,elmid-radmid-az315,elhigh-radmid-az045 + elmid-radmid-az315,0.9606512625613064,0.9606512625613064,0.9584364559034668,0.9606512625613064,0.9855900527493522,0.9854446726686331,0.9854446726686331
S0-SM_rock12,rock,elhigh-radnear-az180,elhigh-radnear-az315,elhigh-radnear-az180 + elhigh-radnear-az315,0.9630184017922544,0.9630184017922544,0.9598149882174329,0.9630184017922544,0.9847727650145057,0.9839833205218209,0.9839833205218209
S0-SM_rock12,rock,elhigh-radnear-az180,ellow-radfar-az180,elhigh-radnear-az180 + ellow-radfar-az180,0.9566115746426114,0.9566115746426114,0.9439089600780495,0.9566115746426114,0.9825074081087178,0.9796549096986145,0.9796549096986145
S0-SM_rock12,rock,elhigh-radnear-az180,ellow-radmid-az000,elhigh-radnear-az180 + ellow-radmid-az000,0.9627222081642516,0.9627222081642516,0.9596668914034314,0.9627222081642516,0.9869880859357443,0.9850561300355096,0.9850561300355096
S0-SM_rock12,rock,elhigh-radnear-az180,ellow-radmid-az315,elhigh-radnear-az180 + ellow-radmid-az315,0.9566115746426114,0.9566115746426114,0.9553096817403866,0.9566115746426114,0.986512371878104,0.9847014911661675,0.9847014911661675
S0-SM_rock12,rock,elhigh-radnear-az180,ellow-radnear-az000,elhigh-radnear-az180 + ellow-radnear-az000,0.96027753899709,0.96027753899709,0.9584445568198507,0.96027753899709,0.9862136568329773,0.9846449924932713,0.9846449924932713
S0-SM_rock12,rock,elhigh-radnear-az180,ellow-radnear-az090,elhigh-radnear-az180 + ellow-radnear-az090,0.9582975399946568,0.9582975399946568,0.9574545573186342,0.9582975399946568,0.9831635410412071,0.9820990479270177,0.9820990479270177
S0-SM_rock12,rock,elhigh-radnear-az180,elmid-radfar-az000,elhigh-radnear-az180 + elmid-radfar-az000,0.9566115746426114,0.9566115746426114,0.9535509688544881,0.9566115746426114,0.9830038020627626,0.9808881151080502,0.9808881151080502
S0-SM_rock12,rock,elhigh-radnear-az180,elmid-radmid-az225,elhigh-radnear-az180 + elmid-radmid-az225,0.9566115746426114,0.9566115746426114,0.9565755560339415,0.9566115746426114,0.9883152164804463,0.9856140489419039,0.9856140489419039
S0-SM_rock12,rock,elhigh-radnear-az180,elmid-radmid-az270,elhigh-radnear-az180 + elmid-radmid-az270,0.9566115746426114,0.9566115746426114,0.9526755572247847,0.9566115746426114,0.983030002893286,0.9795283015915345,0.9795283015915345
S0-SM_rock12,rock,elhigh-radnear-az180,elmid-radmid-az315,elhigh-radnear-az180 + elmid-radmid-az315,0.9566115746426114,0.9566115746426114,0.9564166119441193,0.9566115746426114,0.9852522819291347,0.9841200865801094,0.9841200865801094
S0-SM_rock12,rock,elhigh-radnear-az315,ellow-radfar-az180,elhigh-radnear-az315 + ellow-radfar-az180,0.9630184017922544,0.9630184017922544,0.947112373652871,0.9630184017922544,0.9843187047952242,0.9806764490312312,0.9806764490312312
S0-SM_rock12,rock,elhigh-radnear-az315,ellow-radmid-az000,elhigh-radnear-az315 + ellow-radmid-az000,0.9630184017922544,0.9630184017922544,0.962870304978253,0.9630184017922544,0.9871114385336017,0.9859687283629857,0.9859687283629857
S0-SM_rock12,rock,elhigh-radnear-az315,ellow-radmid-az315,elhigh-radnear-az315 + ellow-radmid-az315,0.9630184017922544,0.9630184017922544,0.958513095315208,0.9630184017922544,0.9866776049184254,0.985655754072188,0.985655754072188
S0-SM_rock12,rock,elhigh-radnear-az315,ellow-radnear-az000,elhigh-radnear-az315 + ellow-radnear-az000,0.9630184017922544,0.9630184017922544,0.9616479703946722,0.9630184017922544,0.9863454998902744,0.9855660814760253,0.9855660814760253
S0-SM_rock12,rock,elhigh-radnear-az315,ellow-radnear-az090,elhigh-radnear-az315 + ellow-radnear-az090,0.9630184017922544,0.9630184017922544,0.9606579708934556,0.9630184017922544,0.9848583989622623,0.9830042672933108,0.9830042672933108
S0-SM_rock12,rock,elhigh-radnear-az315,elmid-radfar-az000,elhigh-radnear-az315 + elmid-radfar-az000,0.9630184017922544,0.9630184017922544,0.9567543824293097,0.9630184017922544,0.984727007607483,0.9818216020758659,0.9818216020758659
S0-SM_rock12,rock,elhigh-radnear-az315,elmid-radmid-az225,elhigh-radnear-az315 + elmid-radmid-az225,0.9630184017922544,0.9630184017922544,0.9597789696087631,0.9630184017922544,0.9884767442272292,0.9865644830758202,0.9865644830758202
S0-SM_rock12,rock,elhigh-radnear-az315,elmid-radmid-az270,elhigh-radnear-az315 + elmid-radmid-az270,0.9630184017922544,0.9630184017922544,0.9558789707996063,0.9630184017922544,0.9847485587821077,0.9804569347397863,0.9804569347397863
