scene_key,file_name,image_id,target_class,viewpoint,elevation,radius,azimuth,precision,recall,f1,ap50,ap50_95,tp,fp,fn,num_gt,num_pred,target_visible,target_detected,target_precision,target_recall,target_f1,target_ap50,target_ap50_95,target_best_iou,target_match_confidence_iou50,target_match_iou_at_confidence_iou50,target_strict_quality_iou50,target_tp,target_fp,target_fn,focus_class_name,camera_to_target_distance_m,radius_name,elevation_name,azimuth_deg,yaw_error_deg,pitch_error_deg,bbox_area_norm,bbox_center_distance_norm,class_train_scene_count,class_train_row_count,class_train_mean_quality,geometry_prior_source,predicted_geometry_prior,geometry_weight,predicted_viewpoint_cell_prior,viewpoint_cell_prior_support,viewpoint_cell_weight,predicted_hybrid_prior,hybrid_weight
S0-SM_container_17,S0-SM_container_17-ellow-radnear-az180.png,312,container,ellow-radnear-az180,low,near,180,0.4285714285714285,1.0,0.6,1.0,0.9714285733444348,3,4,0,3,7,1,1,1.0,1.0,1.0,1.0,0.9625,0.9827997088432312,0.96930593252182,0.9827997088432312,0.9526335882624616,2,0,0,container,10.122134254172156,near,low,180.0,-0.5703126388943645,-3.2758507365689846,0.249457438368,0.003472,21,226,0.9388027790512129,class_regression_leave_one_scene_out,0.9342539683171344,0.9951546684398658,0.9446197824460958,4.0,1.0061961931991315,0.9394368753816151,1.0006754308194987
S0-SM_container_17,S0-SM_container_17-ellow-radnear-az315.png,313,container,ellow-radnear-az315,low,near,315,0.6956521739130435,1.0,0.8205128205128205,1.0,0.7757099175360054,16,7,0,16,23,1,1,1.0,1.0,1.0,1.0,0.9555555588669248,0.983672261238098,0.97471684217453,0.983672261238098,0.9588019202086784,3,0,0,container,10.523659083234568,near,low,315.0,0.2851673938235421,-2.8493228959925387,0.146538246528,0.00721341424015,21,226,0.9388027790512129,class_regression_leave_one_scene_out,0.9170961093494019,0.9768783495466976,0.9447925636604234,2.0,1.006380237407546,0.9309443365049126,0.9916292934771217
S0-SM_container_17,S0-SM_container_17-elmid-radfar-az135.png,314,container,elmid-radfar-az135,mid,far,135,0.8,1.0,0.888888888888889,1.0,0.9556249998509884,8,2,0,8,10,1,1,1.0,1.0,1.0,1.0,1.0,0.9710794687271118,0.9651052355766296,0.9709558486938475,0.9370745730881822,4,0,0,container,24.366734326010636,far,mid,135.0,1.852940930986392,-1.1405193333869406,0.036160000434,0.0,21,226,0.9388027790512129,class_regression_leave_one_scene_out,0.949285022029368,1.011165543191882,0.9388027790512129,0.0,1.0,0.9440439005402905,1.0055827715959411
S0-SM_container_17,S0-SM_container_17-elmid-radfar-az180.png,315,container,elmid-radfar-az180,mid,far,180,0.5833333333333334,1.0,0.7368421052631579,1.0,0.9547619071744736,7,5,0,7,12,1,1,1.0,1.0,1.0,1.0,0.96875,0.9885854721069336,0.967199444770813,0.9885854721069336,0.9561593197303182,4,0,0,container,24.765776827297067,far,mid,180.0,1.4173126601235708e-06,-2.441049389290129e-07,0.0559895625,0.0230084472531285,21,226,0.9388027790512129,class_regression_leave_one_scene_out,0.9506011684364233,1.0125674845116397,0.9406119870810586,2.0,1.0019271438796487,0.945606577758741,1.0072473141956442
S0-SM_container_17,S0-SM_container_17-elmid-radmid-az045.png,316,container,elmid-radmid-az045,mid,mid,45,0.9090909090909092,1.0,0.9523809523809524,1.0,0.9127272682569244,10,1,0,10,11,1,1,1.0,1.0,1.0,1.0,0.9720000021457672,0.9845668077468872,0.9709765315055848,0.980177104473114,0.9517289651624914,5,0,0,container,19.240439055777536,mid,mid,45.0,0.1425846600899092,-2.4224794565894854,0.084744123264,0.0034719999999999,21,226,0.9388027790512129,class_regression_leave_one_scene_out,0.952144960817725,1.014211911238691,0.9462879982149549,3.0,1.0079731540327426,0.94921647951634,1.0110925326357167
S0-SM_container_17,S0-SM_container_17-elmid-radmid-az180.png,317,container,elmid-radmid-az180,mid,mid,180,0.75,1.0,0.8571428571428571,1.0,0.975000001490116,6,2,0,6,8,1,1,0.6,1.0,0.7499999999999999,1.0,1.0,0.988352596759796,0.977144181728363,0.9718890190124512,0.9496757002137032,3,2,0,container,19.62541978810861,mid,mid,180.0,2.4784727941096207e-06,-3.5845637569309474e-08,0.105957248264,0.013020800013824,21,226,0.9388027790512129,class_regression_leave_one_scene_out,0.9668493486165725,1.0298748258859058,0.9409700926299135,3.0,1.0023085930581617,0.953909720623243,1.0160917094720339
S0-SM_container_17,S0-SM_container_17-elmid-radnear-az225.png,318,container,elmid-radnear-az225,mid,near,225,0.7142857142857143,1.0,0.8333333333333333,1.0,0.9714285736424582,5,2,0,5,7,1,1,0.6,1.0,0.7499999999999999,1.0,1.0,0.9801133871078492,0.9747596383094788,0.9679332971572876,0.9435023106447388,3,2,0,container,15.417526420594983,near,mid,225.0,-9.045652689110284e-07,4.729330669306364e-07,0.15104175,0.0142789581202551,21,226,0.9388027790512129,class_regression_leave_one_scene_out,0.9548928278933511,1.017138902015607,0.9438076001081495,2.0,1.0053310675773612,0.9493502140007503,1.011234984796484
S0-SM_container_18,S0-SM_container_18-elhigh-radfar-az000.png,319,container,elhigh-radfar-az000,high,far,0,0.9,1.0,0.9473684210526316,1.0,0.9472222260302968,9,1,0,9,10,1,1,1.0,1.0,1.0,1.0,0.988000000834465,0.9712940454483032,0.966963231563568,0.9639874696731568,0.9321404388619428,5,0,0,container,30.634754803319183,far,high,0.0,-1.863714118144344e-06,3.565499184787768e-07,0.042154923177,0.0333751024118279,21,224,0.9389962491628572,class_regression_leave_one_scene_out,0.9215406193491061,0.9814103306277173,0.9305323553364186,3.0,0.9909862325499337,0.9260364873427624,0.9861982815888256
S0-SM_container_18,S0-SM_container_18-elhigh-radfar-az135.png,320,container,elhigh-radfar-az135,high,far,135,0.6666666666666666,0.8571428571428571,0.75,0.9047619118576956,0.8365079485471284,6,3,1,7,9,1,1,0.5,0.75,0.6,0.8125,0.8125,0.988980770111084,0.9606991410255432,0.988980770111084,0.9501129763364986,3,3,1,container,30.33563320114457,far,high,135.0,-1.0690136207358591e-06,6.427458032476352e-07,0.029161155816,0.028556502762068,21,224,0.9389962491628572,class_regression_leave_one_scene_out,0.9378845696681547,0.9988160980454464,0.9402380431617051,2.0,1.0013224696051288,0.9390613064149299,1.0000692838252876
S0-SM_container_18,S0-SM_container_18-elhigh-radfar-az225.png,321,container,elhigh-radfar-az225,high,far,225,1.0,1.0,1.0,1.0,0.9600000029802322,5,0,0,5,5,1,1,1.0,1.0,1.0,1.0,1.0,0.979675829410553,0.9613329768180848,0.979675829410553,0.941794681403973,2,0,0,container,30.968722505406124,far,high,225.0,1.434021697832577e-06,6.736924049732806e-07,0.0334200625,0.0119516429832889,21,224,0.9389962491628572,class_regression_leave_one_scene_out,0.936515594735384,0.9973581849451638,0.9415673610615977,2.0,1.0027381492748588,0.9390414778984908,1.0000481671100112
S0-SM_container_18,S0-SM_container_18-elhigh-radmid-az315.png,322,container,elhigh-radmid-az315,high,mid,315,0.5833333333333334,1.0,0.7368421052631579,1.0,0.8857142929519923,7,5,0,7,12,1,1,1.0,1.0,1.0,1.0,1.0,0.9898425340652466,0.9582559466362,0.9642853140830994,0.9240321364740858,3,0,0,container,26.92459233190576,mid,high,315.0,-1.5018480610251572e-06,-4.3529626481131356e-07,0.040907015191,0.0190376381150604,21,224,0.9389962491628572,class_regression_leave_one_scene_out,0.9414432506564352,1.0026059757914472,0.9397429502376002,6.0,1.0007952119887686,0.9405931004470177,1.0017005938901078
S0-SM_container_18,S0-SM_container_18-ellow-radfar-az000.png,323,container,ellow-radfar-az000,low,far,0,0.3033707865168539,0.9642857142857144,0.4615384615384615,0.9567192049742488,0.6536844410338084,27,62,1,28,89,1,1,0.4545454545454545,1.0,0.625,1.0,0.9440909119492228,0.9743509888648988,0.9513726830482484,0.9632244110107422,0.9163853922808584,5,6,0,container,22.03321133787555,far,low,0.0,-1.5680308637141422,-1.852941551468149,0.036621,0.0019529999999999,21,224,0.9389962491628572,class_regression_leave_one_scene_out,0.9121425149158837,0.9714016597287642,0.9266822130697708,3.0,0.9868859581664308,0.9194123639928273,0.9791438089475976
S0-SM_container_18,S0-SM_container_18-ellow-radfar-az180.png,324,container,ellow-radfar-az180,low,far,180,1.0,1.0,1.0,1.0,0.953125,4,0,0,4,4,1,1,1.0,1.0,1.0,1.0,1.0,0.9786698818206788,0.9536638855934144,0.9786698818206788,0.933322122210356,2,0,0,container,22.064242607882203,far,low,180.0,0.5703174173126797,-1.8529415417879207,0.040255935764,0.003472,21,224,0.9389962491628572,class_regression_leave_one_scene_out,0.9305071403283263,0.9909593793989069,0.9243911837005169,2.0,0.9844460875372387,0.9274491620144216,0.9877027334680728
S0-SM_container_18,S0-SM_container_18-ellow-radnear-az045.png,325,container,ellow-radnear-az045,low,near,45,0.1470588235294117,0.6666666666666666,0.2409638554216867,0.6654622053824553,0.4478977755683914,10,58,5,15,68,1,1,1.0,1.0,1.0,1.0,1.0,0.9771075248718262,0.9741032719612122,0.9771075248718262,0.9518036370355674,1,0,0,container,9.649143902033511,near,low,45.0,-0.1425864766120526,-4.1277707922265625,0.241319314236,0.003472,21,224,0.9389962491628572,class_regression_leave_one_scene_out,0.9184188706501986,0.978085771342533,0.9447834457470169,4.0,1.0061631732707337,0.9316011581986077,0.9921244723066334
S0-SM_container_18,S0-SM_container_18-ellow-radnear-az135.png,326,container,ellow-radnear-az135,low,near,135,0.5,1.0,0.6666666666666666,1.0,1.0,3,3,0,3,6,1,1,1.0,1.0,1.0,1.0,1.0,0.979079008102417,0.9730690121650696,0.979079008102417,0.9527114432457752,2,0,0,container,9.67190769557637,near,low,135.0,6.811745568155004,-2.991536352236272,0.1823997465279999,0.0068104819946902,21,224,0.9389962491628572,class_regression_leave_one_scene_out,0.9314145308899355,0.991925720385272,0.9439580756118909,5.0,1.0052841813302846,0.9376863032509133,0.9986049508577785
S0-SM_container_18,S0-SM_container_18-elmid-radfar-az315.png,327,container,elmid-radfar-az315,mid,far,315,1.0,1.0,1.0,1.0,0.8483333377043406,6,0,0,6,6,1,1,1.0,1.0,1.0,1.0,1.0,0.9797091484069824,0.9608206748962402,0.9797091484069824,0.9413248051744176,3,0,0,container,25.131280681832624,far,mid,315.0,-6.126924176896864e-07,1.0949806679150242e-06,0.034179872396,0.026194587074432,21,224,0.9389962491628572,class_regression_leave_one_scene_out,0.9336590658528575,0.9943160760069512,0.9401172800999472,3.0,1.0011938609319149,0.9368881729764024,0.9977549684694329
S0-SM_container_18,S0-SM_container_18-elmid-radmid-az000.png,328,container,elmid-radmid-az000,mid,mid,0,0.5625,1.0,0.72,1.0,0.8861882761488726,9,7,0,9,16,1,1,0.5555555555555556,1.0,0.7142857142857143,1.0,0.9688888908094831,0.9839062094688416,0.978759467601776,0.9677268862724304,0.9471718519919284,5,4,0,container,19.600048516763607,mid,mid,0.0,-2.317479101066056e-06,7.525840288735708e-07,0.096028826823,0.044812068463752,21,224,0.9389962491628572,class_regression_leave_one_scene_out,0.9474205072737604,1.0089715567217798,0.9373073734634724,2.0,0.9982014031462954,0.9423639403686164,1.0035864799340377
S0-SM_container_18,S0-SM_container_18-elmid-radmid-az090.png,329,container,elmid-radmid-az090,mid,mid,90,0.5625,1.0,0.72,1.0,0.9312500040978192,9,7,0,9,16,1,1,1.0,1.0,1.0,1.0,0.988000000834465,0.9924651384353638,0.9727774262428284,0.9924651384353638,0.9654476830028856,5,0,0,container,19.097133131951622,mid,mid,90.0,1.4255430791941706,-1.9953656011372232,0.10742175,0.0019529999999999,21,224,0.9389962491628572,class_regression_leave_one_scene_out,0.9573307352080412,1.0195256222392046,0.9529792160343655,8.0,1.0148913980050236,0.9551549756212034,1.0172085101221142
S0-SM_container_18,S0-SM_container_18-elmid-radnear-az045.png,330,container,elmid-radnear-az045,mid,near,45,0.4545454545454545,1.0,0.625,1.0,0.8945454585552216,5,6,0,5,11,1,1,0.75,1.0,0.8571428571428571,1.0,0.9250000044703484,0.9885278344154358,0.9687217473983764,0.9885278344154358,0.957608411106854,3,1,0,container,14.819543786572869,near,mid,45.0,-2.4766120532149216e-06,-3.4179487267029387,0.1640625,0.00721341424015,21,224,0.9389962491628572,class_regression_leave_one_scene_out,0.9420829746489652,1.003287260720008,0.9487457112897851,2.0,1.0103828552410299,0.9454143429693751,1.006835057980519
S0-SM_container_18,S0-SM_container_18-elmid-radnear-az315.png,331,container,elmid-radnear-az315,mid,near,315,1.0,1.0,1.0,1.0,0.865625,4,0,0,4,4,1,1,1.0,1.0,1.0,1.0,1.0,0.980088710784912,0.9742138981819152,0.980088710784912,0.954816043497857,2,0,0,container,15.403256165504276,near,mid,315.0,2.393823535840056e-06,8.065936896173298e-07,0.132785623264,0.0239029046352111,21,224,0.9389962491628572,class_regression_leave_one_scene_out,0.9409686309947635,1.0021005215235574,0.9409382482086658,1.0,1.0020681648595933,0.9409534396017146,1.0020843431915754
S0-SM_container_2,S0-SM_container_2-elhigh-radfar-az225.png,332,container,elhigh-radfar-az225,high,far,225,0.8333333333333334,1.0,0.9090909090909092,1.0,0.910000005364418,5,1,0,5,6,1,1,1.0,1.0,1.0,1.0,1.0,0.9879235625267028,0.9634079933166504,0.9879235625267028,0.9517734569240872,1,0,0,container,30.601007753496702,far,high,225.0,-2.841775881279318e-08,-9.494987622815644e-07,0.046658092882,0.013020800013824,21,230,0.9393204562830934,class_regression_leave_one_scene_out,0.935416979639541,0.995844361083119,0.9401203698884029,2.0,1.0008515875492319,0.937768674763972,0.9983479743161755
S0-SM_container_2,S0-SM_container_2-elhigh-radfar-az315.png,333,container,elhigh-radfar-az315,high,far,315,1.0,1.0,1.0,1.0,0.9000000077486037,5,0,0,5,5,1,1,1.0,1.0,1.0,1.0,1.0,0.9738973379135132,0.9670923352241516,0.9738973379135132,0.9418486507913642,1,0,0,container,30.634211110192883,far,high,315.0,9.250883294953384e-07,-8.281916521468702e-07,0.044487813368,0.0246178486468659,21,230,0.9393204562830934,class_regression_leave_one_scene_out,0.9224857806301842,0.9820778142961729,0.9387496613395315,3.0,0.9993923320420164,0.9306177209848578,0.9907350731690946
S0-SM_container_2,S0-SM_container_2-elhigh-radmid-az090.png,334,container,elhigh-radmid-az090,high,mid,90,1.0,1.0,1.0,1.0,0.915625,4,0,0,4,4,1,1,1.0,1.0,1.0,1.0,1.0,0.9629923701286316,0.9587168097496032,0.9629923701286316,0.9232369729029308,1,0,0,container,26.564432573784785,mid,high,90.0,-9.462485763833685e-07,5.444815798227864e-07,0.040120515191,0.0301488348862771,21,230,0.9393204562830934,class_regression_leave_one_scene_out,0.9507187172476584,1.012134581854704,0.9422703152019848,1.0,1.0031404180534556,0.9464945162248216,1.0076374999540798
S0-SM_container_2,S0-SM_container_2-ellow-radfar-az000.png,335,container,ellow-radfar-az000,low,far,0,0.5555555555555556,1.0,0.7142857142857143,1.0,0.7742222312225235,5,4,0,5,9,1,1,1.0,1.0,1.0,1.0,1.0,0.9501821398735046,0.9378799200057985,0.9501821398735046,0.8911567493355008,1,0,0,container,22.068203415030364,far,low,0.0,8.393265034101205e-07,-9.489679575480636e-08,0.019042875,0.0417127450307457,21,230,0.9393204562830934,class_regression_leave_one_scene_out,0.9128372047799073,0.9718059461751948,0.9304715661306712,3.0,0.9905794767981128,0.9216543854552892,0.9811927114866538
S0-SM_container_2,S0-SM_container_2-ellow-radnear-az000.png,336,container,ellow-radnear-az000,low,near,0,0.75,1.0,0.8571428571428571,1.0,0.9500000029802322,3,1,0,3,4,1,1,1.0,1.0,1.0,1.0,1.0,0.9837114810943604,0.9735466837882996,0.9837114810943604,0.9576890502238912,1,0,0,container,10.110460027474415,near,low,0.0,-0.5703143881095514,-2.707075396875972,0.1347655,0.003472,21,230,0.9393204562830934,class_regression_leave_one_scene_out,0.9159269593352393,0.9750952970401363,0.8444213058415306,5.0,0.8989704207900675,0.880174132588385,0.9370328589151019
S0-SM_container_2,S0-SM_container_2-elmid-radmid-az270.png,337,container,elmid-radmid-az270,mid,mid,270,0.5,1.0,0.6666666666666666,1.0,0.8953125,4,4,0,4,8,1,1,1.0,1.0,1.0,1.0,1.0,0.982612371444702,0.9620293378829956,0.982612371444702,0.945301929096587,1,0,0,container,19.60829278563429,mid,mid,270.0,4.383392706586165e-07,-7.164767197309629e-07,0.0731880308159999,0.0412664786600456,21,230,0.9393204562830934,class_regression_leave_one_scene_out,0.9550719798517728,1.016769062638121,0.9442700209151051,4.0,1.0052693035682383,0.949671000383439,1.0110191831031796
S0-SM_container_2,S0-SM_container_2-elmid-radmid-az315.png,338,container,elmid-radmid-az315,mid,mid,315,1.0,1.0,1.0,1.0,0.925,4,0,0,4,4,1,1,1.0,1.0,1.0,1.0,1.0,0.9760115146636964,0.9724472165107728,0.9760115146636964,0.9491196807171748,1,0,0,container,19.61287256322912,mid,mid,315.0,1.776630853100869e-06,1.156343145680694e-06,0.102267750868,0.03125,21,230,0.9393204562830934,class_regression_leave_one_scene_out,0.949251302434135,1.0105723729155631,0.9479186450071543,2.0,1.0091536266101178,0.9485849737206447,1.0098629997628403
S0-SM_container_21,S0-SM_container_21-elhigh-radfar-az180.png,339,container,elhigh-radfar-az180,high,far,180,0.625,0.9090909090909092,0.7407407407407406,0.8859848531132393,0.7269444547729058,10,6,1,11,16,1,1,0.8,1.0,0.888888888888889,1.0,0.7700000016018749,0.9561169743537904,0.9427508115768432,0.932608962059021,0.8792178558649795,4,1,0,container,30.64797916922721,far,high,180.0,1.9953641649786675,0.2851648392306671,0.021864064236,0.005859,21,227,0.9396676998416889,class_regression_leave_one_scene_out,0.943142330869303,1.003697723171925,0.9370005620268583,2.0,0.9971616159464884,0.9400714464480806,1.0004296695592068
S0-SM_container_21,S0-SM_container_21-elhigh-radmid-az000.png,340,container,elhigh-radmid-az000,high,mid,0,1.0,1.0,1.0,1.0,1.0,7,0,0,7,7,1,1,1.0,1.0,1.0,1.0,1.0,0.98891419172287,0.9663683772087096,0.981202244758606,0.9482028209809172,3,0,0,container,26.662096750956877,mid,high,0.0,1.937271065344248e-06,1.0529990674967848e-06,0.051839311632,0.0039059999999999,21,227,0.9396676998416889,class_regression_leave_one_scene_out,0.9396363830094713,0.9999666724393923,0.9372888332407482,4.0,0.9974683959006557,0.9384626081251097,0.998717534170024
S0-SM_container_21,S0-SM_container_21-elhigh-radnear-az000.png,341,container,elhigh-radnear-az000,high,near,0,1.0,1.0,1.0,1.0,0.9698979608562528,7,0,0,7,7,1,1,1.0,1.0,1.0,1.0,0.955555557873514,0.9828771948814392,0.9635270237922668,0.918265461921692,0.8847735875766389,3,0,0,container,23.557068815058145,near,high,0.0,3.3012725566550216e-06,9.515038215113236e-07,0.0622829066839999,0.0111252292111219,21,227,0.9396676998416889,class_regression_leave_one_scene_out,0.9350337093561998,0.9950684795420022,0.9417777451754091,4.0,1.002245522895036,0.9384057272658044,0.998657001218519
S0-SM_container_21,S0-SM_container_21-elhigh-radnear-az225.png,342,container,elhigh-radnear-az225,high,near,225,0.25,0.875,0.3888888888888889,0.890625,0.7276785720139742,7,21,1,8,28,1,1,1.0,1.0,1.0,1.0,0.844444450073772,0.9506627917289734,0.9598172307014464,0.9506627917289734,0.9124625280882092,3,0,0,container,23.716913132051918,near,high,225.0,-4.7589605856046557e-07,-4.073663291137564e-07,0.0633950299479999,0.0380756865860616,21,227,0.9396676998416889,class_regression_leave_one_scene_out,0.9506454748008291,1.01168261392936,0.9424284340898792,3.0,1.0029379899390556,0.9465369544453541,1.0073103019342078
S0-SM_container_21,S0-SM_container_21-ellow-radmid-az090.png,343,container,ellow-radmid-az090,low,mid,90,0.2352941176470588,0.8,0.3636363636363636,0.8235294223708265,0.80470589415992,4,13,1,5,17,1,1,1.0,1.0,1.0,1.0,1.0,0.9724732637405396,0.9749290347099304,0.9724732637405396,0.9480924202997798,2,0,0,container,15.536025590780447,mid,low,90.0,0.1425818969368606,-2.56479104715802,0.080403546875,0.0019529999999999,21,227,0.9396676998416889,class_regression_leave_one_scene_out,0.935373373933325,0.9954299526214561,0.9430594674711814,1.0,1.003609539446832,0.9392164207022532,0.9995197460341441
S0-SM_container_21,S0-SM_container_21-ellow-radmid-az135.png,344,container,ellow-radmid-az135,low,mid,135,0.6666666666666666,1.0,0.8,1.0,0.98125,8,4,0,8,12,1,1,0.75,1.0,0.8571428571428571,1.0,0.975000001490116,0.9868983030319214,0.960112452507019,0.9764406681060792,0.9374928445829198,3,1,0,container,15.69637157810882,mid,low,135.0,-2.991537470994558,-2.564791469517742,0.05859375,0.0039835904658988,21,227,0.9396676998416889,class_regression_leave_one_scene_out,0.9419950371747314,1.0024767663435006,0.9396676998416889,0.0,1.0,0.9408313685082101,1.0012383831717504
S0-SM_container_21,S0-SM_container_21-elmid-radfar-az270.png,345,container,elmid-radfar-az270,mid,far,270,0.3666666666666666,1.0,0.5365853658536585,1.0,0.8951515229678515,11,19,0,11,30,1,1,1.0,1.0,1.0,1.0,0.9625,0.9728025197982788,0.9587231278419496,0.9728025197982788,0.9326482745535358,4,0,0,container,25.208054886432333,far,mid,270.0,5.104841420688899e-07,2.9198275797170936e-07,0.05219175,0.0216412053730839,21,227,0.9396676998416889,class_regression_leave_one_scene_out,0.9412889382863083,1.0017253316729868,0.9376766879232512,6.0,0.9978811531791791,0.9394828131047798,0.999803242426083
S0-SM_container_21,S0-SM_container_21-elmid-radfar-az315.png,346,container,elmid-radfar-az315,mid,far,315,0.4285714285714285,1.0,0.6,0.9888888869020676,0.9113756658144728,9,12,0,9,21,1,1,1.0,1.0,1.0,1.0,1.0,0.9785034656524658,0.958964705467224,0.9785034656524658,0.9383502877380748,3,0,0,container,25.07110022872423,far,mid,315.0,4.066918961598276e-07,5.456820026950027e-07,0.042534625,0.0313109678706998,21,227,0.9396676998416889,class_regression_leave_one_scene_out,0.9346684053763764,0.9946797208564744,0.9409258972644714,3.0,1.001338981240916,0.937797151320424,0.9980093510486951
S0-SM_container_21,S0-SM_container_21-elmid-radmid-az090.png,347,container,elmid-radmid-az090,mid,mid,90,1.0,1.0,1.0,1.0,0.9061224559131932,7,0,0,7,7,1,1,1.0,1.0,1.0,1.0,0.8888888971673117,0.9876216053962708,0.977372109889984,0.9876216053962708,0.9652738122390864,3,0,0,container,19.18015983138266,mid,mid,90.0,-0.9979871030631386,-1.9953634130995752,0.0976561874999999,0.0039835904658987,21,227,0.9396676998416889,class_regression_leave_one_scene_out,0.9564531597565143,1.0178631870794894,0.953217522157626,8.0,1.0144198021473123,0.9548353409570702,1.0161414946134009
S0-SM_container_21,S0-SM_container_21-elmid-radnear-az000.png,348,container,elmid-radnear-az000,mid,near,0,0.5,1.0,0.6666666666666666,1.0,1.0,4,4,0,4,8,1,1,0.6666666666666666,1.0,0.8,1.0,1.0,0.982681930065155,0.9725889563560486,0.97960102558136,0.9527491391154896,2,1,0,container,15.113737167139869,near,mid,0.0,3.3012725566550216e-06,1.2976059053926292e-06,0.183105625,0.010417,21,227,0.9396676998416889,class_regression_leave_one_scene_out,0.9398316067289174,1.0001744306921012,0.9480241434418656,2.0,1.0088929773808173,0.9439278750853914,1.0045337040364593
S0-SM_container_22,S0-SM_container_22-elhigh-radfar-az090.png,349,container,elhigh-radfar-az090,high,far,90,0.7692307692307693,1.0,0.8695652173913044,1.0,0.9861538472083898,10,3,0,10,13,1,1,0.5714285714285714,1.0,0.7272727272727273,1.0,1.0,0.9864333868026732,0.9700918197631836,0.9864333868026732,0.9569309592785658,4,3,0,container,30.26782897991504,far,high,90.0,-7.250957878568443e-07,1.474608772866759e-06,0.0415038276909999,0.0389847275224542,21,227,0.9429574545246522,class_regression_leave_one_scene_out,0.9332150871465824,0.9896682853173042,0.9370612603026592,4.0,0.9937471259241858,0.9351381737246208,0.9917077056207451
S0-SM_container_22,S0-SM_container_22-elhigh-radmid-az225.png,350,container,elhigh-radmid-az225,high,mid,225,0.5555555555555556,1.0,0.7142857142857143,1.0,0.9833333340949484,10,8,0,10,18,1,1,1.0,1.0,1.0,1.0,0.984375,0.977738618850708,0.9601988196372986,0.9771386384963988,0.9382473673062393,4,0,0,container,26.88787424280189,mid,high,225.0,-3.852580618968205e-07,3.258965648456069e-07,0.046115248264,0.0299961284168473,21,227,0.9429574545246522,class_regression_leave_one_scene_out,0.9450106858373393,1.002177437913911,0.945234812615033,3.0,1.002415122845101,0.9451227492261861,1.0022962803795061
S0-SM_container_22,S0-SM_container_22-elhigh-radnear-az180.png,351,container,elhigh-radnear-az180,high,near,180,0.4210526315789473,0.8888888888888888,0.5714285714285714,0.9122807071571462,0.8543859737484079,8,11,1,9,19,1,1,0.8,1.0,0.888888888888889,1.0,0.9075000010430812,0.9866988062858582,0.9698845148086548,0.9866988062858582,0.9569838929968384,4,1,0,container,23.56188556031509,near,high,180.0,-3.2166576033887395e-06,-8.048570379060038e-07,0.072320060764,0.0428980372161711,21,227,0.9429574545246522,class_regression_leave_one_scene_out,0.9418578055664257,0.9988338297205775,0.9430462939458989,4.0,1.0000942136051,0.9424520497561624,0.9994640216628389
S0-SM_container_22,S0-SM_container_22-ellow-radfar-az090.png,352,container,ellow-radfar-az090,low,far,90,0.4444444444444444,1.0,0.6153846153846153,1.0,0.9505555558949708,8,10,0,8,18,1,1,0.5714285714285714,1.0,0.7272727272727273,1.0,0.9488095246255398,0.9656675457954408,0.9669368863105774,0.951818585395813,0.9203484992951658,4,3,0,container,21.520236782093846,far,low,90.0,0.4277422749041761,-1.8529416074211171,0.0366754375,0.0039835904658988,21,227,0.9429574545246522,class_regression_leave_one_scene_out,0.9217528312252977,0.9775126404721581,0.938133356467179,1.0,0.9948840766523183,0.9299430938462383,0.9861983585622381
S0-SM_container_22,S0-SM_container_22-ellow-radmid-az180.png,353,container,ellow-radmid-az180,low,mid,180,0.34375,0.9166666666666666,0.5,0.7358019203781692,0.6697338149350518,11,21,1,12,32,1,1,0.5,1.0,0.6666666666666666,0.7916666716337204,0.7796875044703484,0.979594349861145,0.9611696600914,0.979594349861145,0.9415563682834928,4,4,0,container,16.068903483355204,mid,low,180.0,2.707073170199948,-2.2801348485014388,0.066189219618,0.003472,21,227,0.9429574545246522,class_regression_leave_one_scene_out,0.943109150244731,1.0001608722846942,0.9372661374469993,2.0,0.9939643967494568,0.9401876438458652,0.9970626345170756
S0-SM_container_22,S0-SM_container_22-ellow-radnear-az000.png,354,container,ellow-radnear-az000,low,near,0,1.0,1.0,1.0,1.0,1.0,1,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,container,10.09527667562336,near,low,0.0,3.3012725566550216e-06,1.5165620910195798e-06,1.0,0.0039835904658987,21,227,0.9429574545246522,class_regression_leave_one_scene_out,0.9518431750733968,1.0094232465166988,0.9524476439737669,5.0,1.0100642816954013,0.9521454095235818,1.00974376410605
S0-SM_container_22,S0-SM_container_22-ellow-radnear-az135.png,355,container,ellow-radnear-az135,low,near,135,0.8571428571428571,1.0,0.923076923076923,1.0,0.957142852601551,6,1,0,6,7,1,1,1.0,1.0,1.0,1.0,1.0,0.9903908967971802,0.9702191352844238,0.9903908967971802,0.9608961994841252,3,0,0,container,9.733733934231587,near,low,135.0,0.5703160878476865,-3.8439818199766367,0.2399089088539999,0.0039835904658988,21,227,0.9429574545246522,class_regression_leave_one_scene_out,0.9548486818750592,1.0126105661430944,0.9448091939684278,5.0,1.0019637571503255,0.9498289379217435,1.00728716164671
