scene_id,episode_id,focus_object,file_name,view_idx,cam_x,cam_y,cam_z,cam_yaw,cam_pitch,tgt_x,tgt_y,tgt_z,azimuth_deg,azimuth_bin,radius_m,radius_name,radius_bin,elevation_z_off,elevation_name,elevation_bin
S0,S0_SM_container_4,SM_container_4,S0-SM_container_4-elhigh-radfar-az090.png,66,-64.965469,-342.286896,-11.848721,-90.234485,-42.975477,-65.057031,-364.659459,8.996312,90,2,22.0,far,2,-22.0,high,2
S0,S0_SM_container_4,SM_container_4,S0-SM_container_4-elhigh-radfar-az135.png,67,-80.521819,-348.730547,-11.848721,-45.846999,-43.195596,-65.057031,-364.659459,8.996312,135,3,22.0,far,2,-22.0,high,2
S0,S0_SM_container_4,SM_container_4,S0-SM_container_4-elhigh-radfar-az180.png,68,-86.965469,-364.286896,-11.848721,-0.974247,-43.571040,-65.057031,-364.659459,8.996312,180,4,22.0,far,2,-22.0,high,2
S0,S0_SM_container_4,SM_container_4,S0-SM_container_4-elhigh-radfar-az225.png,69,-80.521819,-379.843245,-11.848721,44.474698,-43.884764,-65.057031,-364.659459,8.996312,225,5,22.0,far,2,-22.0,high,2
S0,S0_SM_container_4,SM_container_4,S0-SM_container_4-elhigh-radfar-az270.png,70,-64.965469,-386.286896,-11.848721,90.242564,-43.944391,-65.057031,-364.659459,8.996312,270,6,22.0,far,2,-22.0,high,2
S0,S0_SM_container_4,SM_container_4,S0-SM_container_4-elhigh-radfar-az315.png,71,-49.409120,-379.843245,-11.848721,135.862436,-43.712215,-65.057031,-364.659459,8.996312,315,7,22.0,far,2,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radnear-az000.png,0,353.299988,-88.599998,7.620000,179.658934,-7.103650,343.267313,-88.540276,8.870307,0,0,10.0,near,0,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radnear-az045.png,1,350.371056,-81.528931,7.620000,-134.377067,-3.580107,343.267313,-88.540276,8.870307,45,1,10.0,near,0,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radnear-az090.png,2,343.299988,-78.599998,7.620000,-90.188337,-7.169084,343.267313,-88.540276,8.870307,90,2,10.0,near,0,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radnear-az135.png,3,336.228920,-81.528931,7.620000,-52.889698,-4.750638,343.267313,-88.540276,8.870307,135,3,10.0,near,0,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radnear-az180.png,4,333.299988,-88.599998,7.620000,0.913618,-4.869607,343.267313,-88.540276,8.870307,180,4,10.0,near,0,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radnear-az225.png,5,336.228920,-95.671066,7.620000,48.791570,-4.690655,343.267313,-88.540276,8.870307,225,5,10.0,near,0,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radnear-az270.png,6,343.299988,-98.599998,7.620000,92.466236,-3.666883,343.267313,-88.540276,8.870307,270,6,10.0,near,0,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radnear-az315.png,7,350.371056,-95.671066,7.620000,138.451136,-4.373871,343.267313,-88.540276,8.870307,315,7,10.0,near,0,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radmid-az000.png,8,359.299988,-88.599998,7.620000,179.786572,-4.459151,343.267313,-88.540276,8.870307,0,0,16.0,mid,1,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radmid-az045.png,9,354.613696,-77.286290,7.620000,-134.379649,-2.193193,343.267313,-88.540276,8.870307,45,1,16.0,mid,1,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radmid-az090.png,10,343.299988,-72.599998,7.620000,-90.117446,-4.484915,343.267313,-88.540276,8.870307,90,2,16.0,mid,1,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radmid-az135.png,11,331.986279,-77.286290,7.620000,-50.757004,-2.491129,343.267313,-88.540276,8.870307,135,3,16.0,mid,1,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radmid-az180.png,12,327.299988,-88.599998,7.620000,0.356885,-2.624385,343.267313,-88.540276,8.870307,180,4,16.0,mid,1,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radmid-az225.png,13,331.986279,-99.913707,7.620000,46.801712,-2.467536,343.267313,-88.540276,8.870307,225,5,16.0,mid,1,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radmid-az270.png,14,343.299988,-104.599998,7.620000,91.399612,-2.171558,343.267313,-88.540276,8.870307,270,6,16.0,mid,1,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radmid-az315.png,15,354.613696,-99.913707,7.620000,137.781114,-2.454785,343.267313,-88.540276,8.870307,315,7,16.0,mid,1,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radfar-az000.png,16,365.299988,-88.599998,7.620000,179.844693,-3.247917,343.267313,-88.540276,8.870307,0,0,22.0,far,2,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radfar-az045.png,17,358.856337,-73.043649,7.620000,-134.457420,-1.402610,343.267313,-88.540276,8.870307,45,1,22.0,far,2,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radfar-az090.png,18,343.299988,-66.599998,7.620000,-90.085328,-3.261574,343.267313,-88.540276,8.870307,90,2,22.0,far,2,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radfar-az135.png,19,327.743639,-73.043649,7.620000,-49.219634,-1.694379,343.267313,-88.540276,8.870307,135,3,22.0,far,2,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radfar-az180.png,20,321.299988,-88.599998,7.620000,0.155769,-3.257558,343.267313,-88.540276,8.870307,180,4,22.0,far,2,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radfar-az225.png,21,327.743639,-104.156348,7.620000,45.170006,-3.249909,343.267313,-88.540276,8.870307,225,5,22.0,far,2,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radfar-az270.png,22,343.299988,-110.599998,7.620000,90.084866,-3.243952,343.267313,-88.540276,8.870307,270,6,22.0,far,2,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-ellow-radfar-az315.png,23,358.856337,-104.156348,7.620000,137.088101,-1.532634,343.267313,-88.540276,8.870307,315,7,22.0,far,2,-2.0,low,0
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radnear-az000.png,24,353.299988,-88.599998,-2.380000,179.944100,-43.862547,343.267313,-88.540276,8.870307,0,0,10.0,near,0,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radnear-az045.png,25,350.371056,-81.528931,-2.380000,-135.802795,-45.145234,343.267313,-88.540276,8.870307,45,1,10.0,near,0,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radnear-az090.png,26,343.299988,-78.599998,-2.380000,-91.898834,-46.542078,343.267313,-88.540276,8.870307,90,2,10.0,near,0,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radnear-az135.png,27,336.228920,-81.528931,-2.380000,-47.169834,-48.268435,343.267313,-88.540276,8.870307,135,3,10.0,near,0,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radnear-az180.png,28,333.299988,-88.599998,-2.380000,0.343302,-48.459821,343.267313,-88.540276,8.870307,180,4,10.0,near,0,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radnear-az225.png,29,336.228920,-95.671066,-2.380000,45.373620,-48.312265,343.267313,-88.540276,8.870307,225,5,10.0,near,0,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radnear-az270.png,30,343.299988,-98.599998,-2.380000,91.611644,-46.344680,343.267313,-88.540276,8.870307,270,6,10.0,near,0,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radnear-az315.png,31,350.371056,-95.671066,-2.380000,134.891130,-48.181842,343.267313,-88.540276,8.870307,315,7,10.0,near,0,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radmid-az000.png,32,359.299988,-88.599998,-2.380000,180.071737,-31.071679,343.267313,-88.540276,8.870307,0,0,16.0,mid,1,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radmid-az045.png,33,354.613696,-77.286290,-2.380000,-135.519406,-32.722293,343.267313,-88.540276,8.870307,45,1,16.0,mid,1,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radmid-az090.png,34,343.299988,-72.599998,-2.380000,-91.257966,-32.933433,343.267313,-88.540276,8.870307,90,2,16.0,mid,1,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radmid-az135.png,35,331.986279,-77.286290,-2.380000,-44.931231,-35.223112,343.267313,-88.540276,8.870307,135,3,16.0,mid,1,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radmid-az180.png,36,327.299988,-88.599998,-2.380000,0.214302,-35.167688,343.267313,-88.540276,8.870307,180,4,16.0,mid,1,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radmid-az225.png,37,331.986279,-99.913707,-2.380000,45.233682,-35.080324,343.267313,-88.540276,8.870307,225,5,16.0,mid,1,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radmid-az270.png,38,343.299988,-104.599998,-2.380000,90.116573,-35.012315,343.267313,-88.540276,8.870307,270,6,16.0,mid,1,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radmid-az315.png,39,354.613696,-99.913707,-2.380000,134.931790,-35.002945,343.267313,-88.540276,8.870307,315,7,16.0,mid,1,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radfar-az000.png,40,365.299988,-88.599998,-2.380000,179.987276,-23.063742,343.267313,-88.540276,8.870307,0,0,22.0,far,2,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radfar-az045.png,41,358.856337,-73.043649,-2.380000,-135.598045,-25.251345,343.267313,-88.540276,8.870307,45,1,22.0,far,2,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radfar-az090.png,42,343.299988,-66.599998,-2.380000,-91.083314,-24.440270,343.267313,-88.540276,8.870307,90,2,22.0,far,2,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radfar-az135.png,43,327.743639,-73.043649,-2.380000,-44.950042,-27.153314,343.267313,-88.540276,8.870307,135,3,22.0,far,2,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radfar-az180.png,44,321.299988,-88.599998,-2.380000,0.155769,-27.118635,343.267313,-88.540276,8.870307,180,4,22.0,far,2,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radfar-az225.png,45,327.743639,-104.156348,-2.380000,45.170006,-27.063905,343.267313,-88.540276,8.870307,225,5,22.0,far,2,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radfar-az270.png,46,343.299988,-110.599998,-2.380000,90.084866,-27.021244,343.267313,-88.540276,8.870307,270,6,22.0,far,2,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elmid-radfar-az315.png,47,358.856337,-104.156348,-2.380000,134.950338,-27.015362,343.267313,-88.540276,8.870307,315,7,22.0,far,2,-12.0,mid,1
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radnear-az000.png,48,353.299988,-88.599998,-12.380000,179.801518,-62.304240,343.267313,-88.540276,8.870307,0,0,10.0,near,0,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radnear-az045.png,49,350.371056,-81.528931,-12.380000,-135.945368,-62.276163,343.267313,-88.540276,8.870307,45,1,10.0,near,0,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radnear-az090.png,50,343.299988,-78.599998,-12.380000,-90.188337,-64.931051,343.267313,-88.540276,8.870307,90,2,10.0,near,0,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radnear-az135.png,51,336.228920,-81.528931,-12.380000,-44.889698,-64.943546,343.267313,-88.540276,8.870307,135,3,10.0,near,0,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radnear-az180.png,52,333.299988,-88.599998,-12.380000,0.343302,-64.870969,343.267313,-88.540276,8.870307,180,4,10.0,near,0,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radnear-az225.png,53,336.228920,-95.671066,-12.380000,45.373620,-64.756522,343.267313,-88.540276,8.870307,225,5,10.0,near,0,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radnear-az270.png,54,343.299988,-98.599998,-12.380000,90.186101,-64.667389,343.267313,-88.540276,8.870307,270,6,10.0,near,0,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radnear-az315.png,55,350.371056,-95.671066,-12.380000,134.891130,-64.655106,343.267313,-88.540276,8.870307,315,7,10.0,near,0,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radmid-az000.png,56,359.299988,-88.599998,-12.380000,179.929155,-50.828663,343.267313,-88.540276,8.870307,0,0,16.0,mid,1,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radmid-az045.png,57,354.613696,-77.286290,-12.380000,-135.804557,-50.917732,343.267313,-88.540276,8.870307,45,1,16.0,mid,1,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radmid-az090.png,58,343.299988,-72.599998,-12.380000,-90.117446,-53.125649,343.267313,-88.540276,8.870307,90,2,16.0,mid,1,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radmid-az135.png,59,331.986279,-77.286290,-12.380000,-44.931231,-53.135372,343.267313,-88.540276,8.870307,135,3,16.0,mid,1,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radmid-az180.png,60,327.299988,-88.599998,-12.380000,0.214302,-53.078875,343.267313,-88.540276,8.870307,180,4,16.0,mid,1,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radmid-az225.png,61,331.986279,-99.913707,-12.380000,45.233682,-52.989677,343.267313,-88.540276,8.870307,225,5,16.0,mid,1,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radmid-az270.png,62,343.299988,-104.599998,-12.380000,90.116573,-52.920116,343.267313,-88.540276,8.870307,270,6,16.0,mid,1,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radmid-az315.png,63,354.613696,-99.913707,-12.380000,134.931790,-52.910524,343.267313,-88.540276,8.870307,315,7,16.0,mid,1,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radfar-az000.png,64,365.299988,-88.599998,-12.380000,179.987276,-41.541870,343.267313,-88.540276,8.870307,0,0,22.0,far,2,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radfar-az045.png,65,358.856337,-73.043649,-12.380000,-135.170302,-44.031719,343.267313,-88.540276,8.870307,45,1,22.0,far,2,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radfar-az090.png,66,343.299988,-66.599998,-12.380000,-90.085328,-44.084745,343.267313,-88.540276,8.870307,90,2,22.0,far,2,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radfar-az135.png,67,327.743639,-73.043649,-12.380000,-44.950042,-44.092091,343.267313,-88.540276,8.870307,135,3,22.0,far,2,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radfar-az180.png,68,321.299988,-88.599998,-12.380000,0.155769,-44.049394,343.267313,-88.540276,8.870307,180,4,22.0,far,2,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radfar-az225.png,69,327.743639,-104.156348,-12.380000,45.170006,-43.981940,343.267313,-88.540276,8.870307,225,5,22.0,far,2,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radfar-az270.png,70,343.299988,-110.599998,-12.380000,90.084866,-43.929300,343.267313,-88.540276,8.870307,270,6,22.0,far,2,-22.0,high,2
S0,S0_SM_container_5,SM_container_5,S0-SM_container_5-elhigh-radfar-az315.png,71,358.856337,-104.156348,-12.380000,134.950338,-43.922038,343.267313,-88.540276,8.870307,315,7,22.0,far,2,-22.0,high,2
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radnear-az000.png,0,353.299988,-83.599998,7.620000,180.229251,-4.396575,343.267313,-83.540276,8.870307,0,0,10.0,near,0,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radnear-az045.png,1,350.371056,-76.528931,7.620000,-130.255704,-4.433037,343.267313,-83.540276,8.870307,45,1,10.0,near,0,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radnear-az090.png,2,343.299988,-73.599998,7.620000,-90.188337,-7.169084,343.267313,-83.540276,8.870307,90,2,10.0,near,0,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radnear-az135.png,3,336.228920,-76.528931,7.620000,-52.889698,-4.750638,343.267313,-83.540276,8.870307,135,3,10.0,near,0,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radnear-az180.png,4,333.299988,-83.599998,7.620000,0.913618,-4.869607,343.267313,-83.540276,8.870307,180,4,10.0,near,0,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radnear-az225.png,5,336.228920,-90.671066,7.620000,53.373620,-4.690655,343.267313,-83.540276,8.870307,225,5,10.0,near,0,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radnear-az270.png,6,343.299988,-93.599998,7.620000,90.186101,-7.084832,343.267313,-83.540276,8.870307,270,6,10.0,near,0,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radnear-az315.png,7,350.371056,-90.671066,7.620000,134.891130,-7.080946,343.267313,-83.540276,8.870307,315,7,10.0,near,0,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radmid-az000.png,8,359.299988,-83.599998,7.620000,180.071737,-2.463786,343.267313,-83.540276,8.870307,0,0,16.0,mid,1,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radmid-az045.png,9,354.613696,-72.286290,7.620000,-131.674236,-2.478175,343.267313,-83.540276,8.870307,45,1,16.0,mid,1,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radmid-az090.png,10,343.299988,-67.599998,7.620000,-90.117446,-4.484915,343.267313,-83.540276,8.870307,90,2,16.0,mid,1,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radmid-az135.png,11,331.986279,-72.286290,7.620000,-50.757004,-2.491129,343.267313,-83.540276,8.870307,135,3,16.0,mid,1,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radmid-az180.png,12,327.299988,-83.599998,7.620000,0.356885,-2.624385,343.267313,-83.540276,8.870307,180,4,16.0,mid,1,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radmid-az225.png,13,331.986279,-94.913707,7.620000,50.918305,-2.467536,343.267313,-83.540276,8.870307,225,5,16.0,mid,1,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radmid-az270.png,14,343.299988,-99.599998,7.620000,90.116573,-4.451693,343.267313,-83.540276,8.870307,270,6,16.0,mid,1,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radmid-az315.png,15,354.613696,-94.913707,7.620000,134.931790,-4.450150,343.267313,-83.540276,8.870307,315,7,16.0,mid,1,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radfar-az000.png,16,365.299988,-83.599998,7.620000,179.844693,-3.247917,343.267313,-83.540276,8.870307,0,0,22.0,far,2,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radfar-az045.png,17,358.856337,-68.043649,7.620000,-128.639877,0.020300,343.267313,-83.540276,8.870307,45,1,22.0,far,2,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radfar-az090.png,18,343.299988,-61.599998,7.620000,-90.085328,-3.261574,343.267313,-83.540276,8.870307,90,2,22.0,far,2,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radfar-az135.png,19,327.743639,-68.043649,7.620000,-49.219634,-1.694379,343.267313,-83.540276,8.870307,135,3,22.0,far,2,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radfar-az180.png,20,321.299988,-83.599998,7.620000,0.155769,-3.257558,343.267313,-83.540276,8.870307,180,4,22.0,far,2,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radfar-az225.png,21,327.743639,-99.156348,7.620000,49.297779,-1.681879,343.267313,-83.540276,8.870307,225,5,22.0,far,2,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radfar-az270.png,22,343.299988,-105.599998,7.620000,90.084866,-3.243952,343.267313,-83.540276,8.870307,270,6,22.0,far,2,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-ellow-radfar-az315.png,23,358.856337,-99.156348,7.620000,134.950338,-3.243131,343.267313,-83.540276,8.870307,315,7,22.0,far,2,-2.0,low,0
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radnear-az000.png,24,353.299988,-83.599998,-2.380000,179.944100,-46.420964,343.267313,-83.540276,8.870307,0,0,10.0,near,0,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radnear-az045.png,25,350.371056,-76.528931,-2.380000,-135.375052,-48.421086,343.267313,-83.540276,8.870307,45,1,10.0,near,0,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radnear-az090.png,26,343.299988,-73.599998,-2.380000,-91.898834,-46.542078,343.267313,-83.540276,8.870307,90,2,10.0,near,0,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radnear-az135.png,27,336.228920,-76.528931,-2.380000,-47.027462,-48.268435,343.267313,-83.540276,8.870307,135,3,10.0,near,0,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radnear-az180.png,28,333.299988,-83.599998,-2.380000,0.343302,-48.459821,343.267313,-83.540276,8.870307,180,4,10.0,near,0,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radnear-az225.png,29,336.228920,-90.671066,-2.380000,45.373620,-48.312265,343.267313,-83.540276,8.870307,225,5,10.0,near,0,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radnear-az270.png,30,343.299988,-93.599998,-2.380000,91.611644,-46.344680,343.267313,-83.540276,8.870307,270,6,10.0,near,0,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radnear-az315.png,31,350.371056,-90.671066,-2.380000,134.891130,-48.181842,343.267313,-83.540276,8.870307,315,7,10.0,near,0,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radmid-az000.png,32,359.299988,-83.599998,-2.380000,179.786572,-35.057581,343.267313,-83.540276,8.870307,0,0,16.0,mid,1,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radmid-az045.png,33,354.613696,-72.286290,-2.380000,-135.234241,-35.144772,343.267313,-83.540276,8.870307,45,1,16.0,mid,1,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radmid-az090.png,34,343.299988,-67.599998,-2.380000,-91.257966,-32.933433,343.267313,-83.540276,8.870307,90,2,16.0,mid,1,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radmid-az135.png,35,331.986279,-72.286290,-2.380000,-44.931231,-35.223112,343.267313,-83.540276,8.870307,135,3,16.0,mid,1,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radmid-az180.png,36,327.299988,-83.599998,-2.380000,0.214302,-35.167688,343.267313,-83.540276,8.870307,180,4,16.0,mid,1,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radmid-az225.png,37,331.986279,-94.913707,-2.380000,45.233682,-35.080324,343.267313,-83.540276,8.870307,225,5,16.0,mid,1,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radmid-az270.png,38,343.299988,-99.599998,-2.380000,91.257092,-32.732180,343.267313,-83.540276,8.870307,270,6,16.0,mid,1,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radmid-az315.png,39,354.613696,-94.913707,-2.380000,134.931790,-35.002945,343.267313,-83.540276,8.870307,315,7,16.0,mid,1,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radfar-az000.png,40,365.299988,-83.599998,-2.380000,179.844693,-27.049644,343.267313,-83.540276,8.870307,0,0,22.0,far,2,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radfar-az045.png,41,358.856337,-68.043649,-2.380000,-135.170302,-27.104287,343.267313,-83.540276,8.870307,45,1,22.0,far,2,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radfar-az090.png,42,343.299988,-61.599998,-2.380000,-91.083314,-24.440270,343.267313,-83.540276,8.870307,90,2,22.0,far,2,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radfar-az135.png,43,327.743639,-68.043649,-2.380000,-44.950042,-27.153314,343.267313,-83.540276,8.870307,135,3,22.0,far,2,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radfar-az180.png,44,321.299988,-83.599998,-2.380000,0.155769,-27.118635,343.267313,-83.540276,8.870307,180,4,22.0,far,2,-12.0,mid,1
S0,S0_SM_container_6,SM_container_6,S0-SM_container_6-elmid-radfar-az225.png,45,327.743639,-99.156348,-2.380000,45.170006,-27.063905,343.267313,-83.540276,8.870307,225,5,22.0,far,2,-12.0,mid,1
